,ubicgeob,cod_expe,cod_deli,delito,calificacion del delito,grado consumacion,forma de comision,forma de accion,tipo modalidad,elementos comision,tipo concurso,tipo clasificacion,entidad ,municipio,fecha,total procesados,total victima
31995,14093,58401,57065,10100,1,1,1,1,4,1,0,1,14,14118,2009-03-20,1,1
31996,14093,58402,57066,40102,1,1,1,1,4,1,0,1,14,14029,2009-09-25,1,1
31997,14093,58403,57067,40103,1,1,1,1,4,1,0,1,14,14118,2005-04-02,1,1
31998,14093,58404,57068,10100,1,1,1,1,4,1,2,1,14,14118,2009-10-26,4,1
31999,14093,58404,57069,20601,1,1,1,1,4,1,2,1,14,14118,2009-10-26,4,1
32000,14093,58405,57070,40102,1,1,1,1,4,1,0,1,14,14118,2009-08-16,2,1
32001,14093,58406,57071,40102,1,1,1,1,4,1,0,1,14,14039,2010-01-16,2,2
32002,14093,58407,57072,40600,2,1,1,2,4,4,0,1,14,14118,2009-02-21,1,1
32003,14093,58408,57073,40103,1,1,1,1,4,6,0,1,14,14118,2010-06-12,2,1
32004,14093,58409,57074,10100,1,1,2,2,1,4,0,1,14,14118,2009-08-11,1,1
32005,14093,58410,57075,10100,1,1,1,1,3,1,2,1,14,14118,2010-06-30,4,4
32006,14093,58410,57076,10100,1,2,1,1,4,1,1,1,14,14118,2010-06-30,4,5
32007,14093,58411,57077,40501,1,1,1,1,4,5,0,3,14,14118,2010-07-05,2,1
32008,14093,58412,57078,10400,1,1,1,2,1,6,0,1,14,14029,2010-02-06,1,1
32009,14093,58413,57079,10100,2,1,2,2,1,4,0,1,14,14029,2010-03-15,1,1
32010,14093,58414,57080,10400,1,1,1,1,4,6,0,1,14,14118,2011-04-20,1,1
32011,14093,58415,57081,30403,1,1,1,1,4,6,0,1,14,14029,2011-03-28,1,1
32012,14093,58416,57082,20601,1,1,1,1,4,1,0,1,14,14045,2012-06-12,1,1
32013,14093,58417,57083,40113,1,1,1,1,4,1,0,1,14,14045,2011-09-15,3,1
32014,14093,58418,57084,40115,1,1,1,1,4,3,0,1,14,14029,2010-01-20,1,1
32015,14093,58419,57085,40600,2,1,2,2,1,4,0,1,14,14118,2011-01-27,1,1
32016,14093,58420,57086,40102,1,1,1,1,4,6,0,1,14,14118,2012-01-04,2,1
32017,14093,58421,57087,40300,1,1,1,2,5,6,0,1,14,14118,2012-02-21,1,1
32018,14093,58422,57088,30403,1,1,1,1,4,3,0,1,14,14029,2010-04-28,1,1
32019,14093,58423,57089,60101,1,1,1,1,5,6,0,1,14,14118,2012-07-16,1,1
32020,14093,58424,57090,60101,1,1,1,1,5,6,0,3,14,14118,2012-05-07,1,1
32021,14093,58424,57091,30403,1,1,1,1,3,4,1,1,14,14118,2012-05-07,1,1
32022,14093,58425,57092,30403,1,1,1,1,4,3,0,1,14,14029,2012-03-26,1,1
32023,14093,58426,57093,40102,1,1,1,1,4,6,1,1,14,14118,2012-04-13,3,1
32024,14093,58427,57094,40102,1,1,1,1,4,6,1,1,14,14118,2012-04-16,1,1
32025,14093,58428,57095,10400,2,1,2,2,3,4,0,1,14,14118,2012-10-11,1,1
32026,14093,58429,57096,40115,1,1,1,2,4,2,0,1,14,14045,2012-11-27,2,1
32027,14093,58430,57097,80102,1,1,1,1,4,3,0,2,14,14118,2012-12-11,1,1
32028,14093,58431,57098,30100,1,1,1,1,6,3,0,1,14,14118,2013-02-06,1,1
32029,14093,58432,57099,40117,1,1,1,1,4,1,1,1,14,14118,2013-03-25,4,1
32030,14093,58433,57100,40117,1,1,1,1,3,6,0,1,14,14045,2013-04-06,3,1
32031,14093,58434,57101,40103,1,1,1,1,4,6,0,1,14,14045,2013-05-21,2,2
32032,14093,58434,57102,40117,1,1,1,1,4,4,1,1,14,14045,2013-05-21,2,2
32033,14093,58435,57103,40700,1,1,1,2,1,6,0,3,14,14029,2012-05-20,1,1
32034,14093,58436,57104,40117,1,1,1,1,4,5,0,1,14,14118,2013-08-28,1,1
32035,14093,58437,57105,40700,1,1,1,1,3,6,0,3,14,14045,2012-05-04,1,1
32036,14093,58438,57106,20601,1,1,1,1,4,2,2,1,14,14045,2013-10-27,3,1
32037,14093,58439,57107,10100,1,1,1,1,4,1,0,1,14,14118,1989-06-04,1,1
32038,14093,58440,57108,40300,2,1,1,2,1,0,0,1,14,14093,1991-03-11,1,1
32039,14093,58441,57109,10100,1,1,1,1,4,1,0,1,14,14048,1989-01-02,1,1
32040,14093,58442,57110,10100,1,1,1,1,4,1,2,1,14,14125,1991-06-25,1,1
32041,14093,58442,57111,10400,1,1,1,1,4,1,2,1,14,14125,1991-06-25,1,1
32042,14093,58443,57112,10100,1,1,1,1,4,1,2,1,14,14008,1992-03-15,1,1
32043,14093,58443,57113,10400,1,1,1,1,3,1,2,1,14,14008,1992-03-15,1,1
32044,14093,58444,57114,30403,1,1,1,1,4,3,0,1,14,14008,1994-04-05,1,1
32045,14093,58445,57115,10100,1,1,1,1,4,1,0,1,14,14008,1993-04-26,1,2
32046,14093,58446,57116,10100,1,1,1,1,4,1,1,1,14,14008,1993-10-02,2,1
32047,14093,58446,57117,70900,1,1,1,1,4,1,0,1,14,14008,1995-04-06,2,1
32048,14093,58446,57118,91200,2,1,1,2,4,1,1,1,14,14008,1995-04-06,2,1
32049,14093,58447,57119,40113,1,1,1,1,4,6,0,1,14,14008,1992-06-12,1,1
32050,14093,58448,57120,40112,1,1,1,1,4,1,0,1,14,14008,1996-03-30,1,1
32051,14093,58449,57121,40300,2,1,1,2,1,5,0,1,14,14008,1996-05-21,1,1
32052,14093,58450,57122,10100,1,1,1,1,4,1,0,1,14,14008,1992-02-22,1,1
32053,14093,58451,57123,10400,1,1,1,2,4,4,1,1,14,14008,1995-10-01,1,2
32054,14093,58451,57124,40600,2,1,2,2,1,4,1,1,14,14008,1995-10-01,1,2
32055,14093,58452,57125,40103,1,1,1,1,4,4,2,1,14,14008,1997-07-29,1,1
32056,14093,58453,57126,10400,2,1,2,2,1,4,1,1,14,14008,1997-02-05,1,1
32057,14093,58453,57127,40600,2,1,2,2,1,4,1,1,14,14008,1997-02-05,1,1
32058,14093,58454,57128,10100,2,1,2,2,4,4,0,1,14,14008,1997-04-10,1,1
32059,14093,58454,57129,10400,2,1,2,2,1,4,1,1,14,14008,1997-04-10,1,3
32060,14093,58454,57130,40600,2,1,2,2,6,4,1,1,14,14008,1997-04-10,1,3
32061,14093,58455,57131,40113,1,1,1,1,4,1,0,1,14,14008,1998-03-18,1,1
32062,14093,58456,57132,40102,1,1,1,1,4,1,0,1,14,14008,1998-05-09,1,1
32063,14093,58457,57133,10100,1,1,1,1,4,1,0,1,14,14008,1998-07-23,1,1
32064,14093,58458,57134,70400,1,1,1,2,1,1,0,1,14,14008,1998-09-26,1,1
32065,14093,58459,57135,40300,1,1,1,2,1,6,0,1,14,14008,1998-01-05,1,1
32066,14093,58460,57136,10400,1,1,2,1,3,2,2,1,14,14008,1998-11-04,1,1
32067,14093,58461,57137,10400,1,1,1,1,6,3,0,1,14,14048,1999-01-15,1,1
32068,14093,58462,57138,40103,1,2,1,1,4,1,0,1,14,14008,1999-03-30,1,1
32069,14093,58463,57139,40113,1,1,1,1,4,6,0,1,14,14008,1999-06-07,1,1
32070,14093,58464,57140,70400,1,1,1,3,1,1,0,1,14,14008,1999-06-17,1,1
32071,14093,58465,57141,30403,1,1,1,1,2,3,2,1,14,14008,1999-05-02,1,1
32072,14093,58466,57142,10400,1,1,2,1,1,4,1,1,14,14048,1999-08-01,1,1
32073,14093,58466,57143,40600,2,1,2,2,1,4,0,1,14,14048,1999-09-08,1,1
32074,14093,58467,57144,10100,1,1,1,1,3,6,2,1,14,14008,2000-01-24,2,4
32075,14093,58468,57145,10100,1,1,1,1,4,1,0,1,14,14008,1999-05-01,1,1
32076,14093,58469,57146,40115,2,1,1,2,4,6,0,1,14,14008,2001-01-27,1,1
32077,14093,58470,57147,30700,1,1,1,2,4,3,0,1,14,14008,2001-03-23,1,1
32078,14093,58471,57148,70400,1,1,1,2,1,6,0,1,14,14008,2001-03-08,1,1
32079,14093,58472,57149,90100,1,1,1,1,1,6,0,1,14,14008,2000-06-02,2,1
32080,14093,58473,57150,40102,1,1,1,1,4,6,0,1,14,14008,2001-05-27,1,1
32081,14093,58474,57151,10400,2,1,2,1,6,4,0,1,14,14008,2001-03-31,1,1
32082,14093,58475,57152,10400,2,1,1,1,4,2,2,1,14,14008,2001-04-25,1,1
32083,14093,58476,57153,10400,2,1,1,1,1,1,0,1,14,14125,2001-11-25,1,2
32084,14093,58476,57154,40102,1,1,1,1,4,1,1,1,14,14008,2001-11-25,1,2
32085,14093,58477,57155,40300,1,1,1,2,1,5,1,1,14,14039,2002-01-16,1,1
32086,14093,58478,57156,40102,1,1,1,1,4,6,0,1,14,14008,2001-10-05,1,1
32087,14093,58479,57157,40102,1,1,1,1,4,6,2,1,14,14008,2001-11-17,1,1
32088,14093,58480,57158,40102,1,1,1,1,4,6,0,1,14,14008,2001-10-22,1,1
32089,14093,58481,57159,80103,2,1,1,2,4,6,2,1,14,14008,2002-07-20,1,1
32090,14093,58481,57160,90200,1,1,1,2,4,6,0,1,14,14008,2002-07-20,1,1
32091,14093,58482,57161,10400,1,1,1,1,4,3,0,1,14,14008,2002-01-12,1,1
32092,14093,58482,57162,10100,2,1,1,2,6,4,1,1,14,14008,2010-01-13,1,1
32093,14093,58482,57163,10500,2,1,1,2,1,4,1,1,14,14008,2002-01-13,1,2
32094,14093,58483,57164,40102,2,1,1,2,3,6,0,1,14,14008,2003-01-10,1,1
32095,14093,58483,57165,40102,1,1,1,1,4,6,0,1,14,14008,2003-01-10,1,1
32096,14093,58484,57166,40117,1,1,1,1,4,6,3,1,14,14008,2003-01-13,1,1
32097,14093,58485,57167,40102,1,1,1,2,4,6,1,1,14,14008,2002-02-02,1,1
32098,14093,58486,57168,40101,2,1,1,2,1,6,0,1,14,14008,2003-08-11,1,1
32099,14093,58487,57169,10400,2,1,2,2,1,4,0,1,14,14008,2002-03-24,1,1
32100,14093,58488,57170,40102,1,1,1,1,4,2,0,1,14,14008,2003-10-22,3,1
32101,14093,58489,57171,30700,2,1,1,2,1,3,0,1,14,14008,2003-05-07,1,1
32102,14093,58490,57172,40103,1,1,1,1,4,1,0,1,14,14008,2003-01-29,1,1
32103,14093,58490,57173,70700,1,1,1,1,4,1,1,1,14,14008,2003-01-29,1,1
32104,14093,58491,57174,40600,2,1,2,2,6,4,1,1,14,14008,2004-01-16,1,1
32105,14093,58491,57175,10400,2,1,2,2,4,4,1,1,14,14008,2004-01-16,1,1
32106,14093,58491,57176,10100,1,1,2,2,4,4,0,1,14,14008,2004-01-16,1,1
32107,14093,58492,57177,40300,2,1,1,2,4,6,0,1,14,14008,2001-06-11,1,1
32108,14093,58493,57178,10400,1,1,1,1,4,2,0,1,14,14008,2003-04-29,1,1
32109,14093,58494,57179,10100,1,1,1,1,4,1,2,1,14,14008,2003-12-23,3,1
32110,14093,58494,57180,10400,1,1,1,1,3,1,1,1,14,14008,2003-12-23,3,1
32111,14093,58495,57181,40700,1,1,1,2,1,6,0,3,14,14048,2004-06-10,1,1
32112,14093,58496,57182,30403,1,1,1,2,3,3,2,1,14,14008,2005-04-09,1,1
32113,14093,58496,57183,60101,1,1,1,2,4,5,1,1,14,14008,2005-04-09,1,1
32114,14093,58497,57184,10100,2,1,2,2,1,4,1,1,14,14008,2004-08-02,1,1
32115,14093,58497,57185,10400,2,1,2,2,1,4,0,1,14,14008,2004-08-02,1,1
32116,14093,58497,57186,40600,2,1,2,1,4,4,0,1,14,14008,2004-08-02,1,1
32117,14093,58498,57187,40300,2,1,1,2,4,4,0,1,14,14008,2004-11-25,1,1
32118,14093,58499,57188,10100,1,1,2,2,1,4,1,1,14,14008,2014-06-25,1,2
32119,14093,58499,57189,10400,2,1,2,2,4,4,1,1,14,14008,2014-06-25,1,7
32120,14093,58499,57190,40600,1,1,2,2,4,4,1,1,14,14008,2014-06-25,1,1
32122,14093,58501,57192,30403,1,1,1,2,3,6,0,1,14,14008,2005-12-04,1,1
32123,14093,58502,57193,10400,2,1,2,2,1,4,0,1,14,14008,2005-12-21,1,2
32124,14093,58502,57194,40600,1,1,2,2,1,4,1,1,14,14008,2005-11-22,1,1
32125,14093,58503,57195,40600,2,1,1,1,1,6,0,1,14,14008,2006-04-12,1,1
32126,14093,58504,57196,10400,2,1,1,1,1,6,0,1,14,14008,2006-09-14,1,1
32127,14093,58505,57197,30403,1,1,1,1,6,3,0,1,14,14008,2006-02-16,1,1
32128,14093,58506,57198,30403,1,1,1,1,5,3,0,1,14,14008,2007-01-03,1,1
32129,14093,58507,57199,30401,1,1,1,1,3,6,1,1,14,14008,2005-07-01,2,5
32130,14093,58507,57200,60101,1,1,1,2,4,6,1,1,14,14008,2005-06-01,2,5
32131,14093,58507,57201,60106,1,1,1,1,4,6,1,1,14,14008,2005-07-01,2,5
32132,14093,58507,57202,50300,1,1,1,1,4,6,1,1,14,14008,2005-06-01,2,5
32133,14093,58507,57203,50100,2,1,1,1,4,3,1,1,14,14008,2005-06-01,2,5
32134,14093,58508,57204,10400,2,1,1,1,4,6,0,1,14,14008,2007-03-23,1,1
32135,14093,58509,57205,40300,1,1,1,2,1,5,0,1,14,14008,2005-05-06,1,1
32136,14093,58510,57206,10100,2,1,2,2,1,4,2,1,14,14078,2007-02-23,1,1
32137,14093,58511,57207,10400,2,1,1,1,1,3,0,1,14,14008,2006-11-22,1,1
32138,14093,58512,57208,10400,2,1,2,2,1,4,0,1,14,14008,2006-11-07,1,1
32139,14093,58513,57209,40104,1,1,1,1,4,6,0,1,14,14125,2007-03-29,1,1
32140,14093,58514,57210,40600,2,1,2,2,1,4,0,1,14,14008,2007-03-08,1,1
32141,14093,58515,57211,10400,2,1,2,2,1,4,0,1,14,14008,2007-06-17,1,1
32142,14093,58516,57212,40102,1,1,1,1,4,6,0,1,14,14008,2006-06-04,1,1
32143,14093,58517,57213,10400,2,1,2,2,1,4,0,1,14,14008,2017-11-17,1,1
32144,14093,58518,57214,40104,1,1,1,1,4,6,0,1,14,14008,2007-11-25,1,1
32145,14093,58519,57215,40300,1,1,1,2,4,5,0,1,14,14008,2004-07-27,1,1
32147,14093,58521,57217,60101,1,1,1,1,6,6,1,1,14,14008,2008-03-14,1,2
32148,14093,58521,57218,10400,2,1,1,2,4,6,0,1,14,14008,2008-03-14,1,2
32149,14093,58521,57219,40600,2,1,1,1,1,6,1,1,14,14008,2008-03-14,1,2
32150,14093,58522,57220,10400,2,1,2,2,1,4,0,1,14,14008,2005-05-25,1,1
32151,14093,58523,57221,40113,1,1,1,1,4,1,0,1,14,14008,2008-02-28,1,1
32152,14093,58524,57222,40102,1,1,1,1,4,6,0,1,14,14008,2008-04-23,1,1
32153,14093,58525,57223,40104,1,1,1,1,4,6,0,1,14,14008,2008-01-10,2,1
32154,14093,58526,57224,30402,1,1,1,1,4,6,0,1,14,14008,2007-09-11,1,1
32155,14093,58527,57225,10400,1,1,2,2,3,4,0,1,14,14008,2008-05-13,1,1
32156,14093,58528,57226,30402,1,1,1,1,1,6,0,1,14,14008,2008-08-04,1,1
32157,14093,58529,57227,10100,2,1,2,2,1,4,1,1,14,14008,2008-08-11,1,1
32158,14093,58529,57228,10400,2,1,2,2,1,4,1,1,14,14008,2008-08-11,1,1
32159,14093,58529,57229,40600,2,1,2,2,1,4,1,1,14,14008,2008-08-11,1,1
32160,14093,58530,57230,10400,2,1,2,2,1,6,0,1,14,14008,2007-10-25,1,1
32161,14093,58531,57231,10400,1,1,1,2,4,4,0,1,14,14008,2008-08-24,1,1
32162,14093,58532,57232,40102,1,1,1,1,4,6,2,1,14,14008,2005-05-09,1,1
32163,14093,58533,57233,10400,2,1,1,1,1,4,2,1,14,14008,2008-01-31,1,1
32164,14093,58534,57234,40400,1,1,1,2,4,5,0,1,14,14048,2006-04-18,1,1
32165,14093,58535,57235,30403,1,1,1,2,4,6,0,1,14,14008,2008-09-16,1,1
32166,14093,58536,57236,40104,1,1,1,1,4,6,0,1,14,14008,2009-01-07,1,1
32167,14093,58537,57237,10400,2,1,1,1,1,3,0,1,14,14008,2008-11-13,1,1
32168,14093,58538,57238,40102,1,1,1,2,4,6,2,1,14,14008,2007-02-08,1,1
32169,14093,58539,57239,40600,2,1,1,1,1,6,2,1,14,14008,2007-12-30,1,1
32170,14093,58540,57240,40600,1,1,1,1,1,6,0,1,14,14008,2008-12-06,1,1
32171,14093,58541,57241,10400,1,1,1,2,1,6,0,1,14,14008,2008-04-21,1,1
32172,14093,58542,57242,10500,2,1,1,2,1,0,0,1,14,14008,2003-10-03,1,1
32173,14093,58543,57243,40300,2,1,1,1,1,6,3,1,14,14008,2008-12-16,1,1
32174,14093,58544,57244,10400,2,1,1,1,1,6,0,1,14,14008,2008-09-23,1,1
32175,14093,58545,57245,70900,1,1,1,1,1,6,0,1,14,14008,2009-02-25,1,1
32176,14093,58546,57246,10400,2,1,1,1,1,6,0,1,14,14008,2009-10-15,1,1
32177,14093,58547,57247,10100,1,1,1,2,1,6,0,1,14,14008,2012-02-02,1,1
32178,14093,58548,57248,10400,1,1,1,1,4,6,0,1,14,14008,2010-02-09,1,1
32179,14093,58549,57249,40102,1,1,1,1,4,1,0,1,14,14008,2005-03-05,1,1
32180,14093,58550,57250,10400,1,1,1,1,1,6,3,1,14,14008,2009-01-10,1,1
32181,14093,58551,57251,10400,1,1,1,1,1,3,0,1,14,14008,2010-02-12,1,1
32182,14093,58552,57252,40102,1,1,1,1,4,1,0,1,14,14008,2005-02-13,2,1
32183,14093,58553,57253,40600,1,1,1,2,4,6,2,1,14,14008,2008-11-01,1,1
32184,14093,58554,57254,40600,2,1,2,2,1,4,0,1,14,14008,2010-11-28,1,1
32185,14093,58555,57255,40102,1,1,1,1,4,6,0,1,14,14048,2008-09-11,1,1
32186,14093,58556,57256,10400,2,1,1,1,1,6,0,1,14,14008,2009-07-20,1,1
32187,14093,58557,57257,40105,1,1,1,2,4,6,0,1,14,14008,2009-03-24,1,1
32188,14093,58558,57258,10400,2,1,2,2,1,4,0,1,14,14008,2008-12-07,1,1
32189,14093,58559,57259,40600,2,1,2,2,1,4,0,1,14,14008,2006-10-05,1,1
32190,14093,58560,57260,70400,1,1,1,2,1,1,0,1,14,14008,2008-12-06,1,1
32191,14093,58561,57261,90300,2,1,1,2,1,6,2,1,14,14008,2007-10-22,1,1
32192,14093,58562,57262,40117,2,1,1,2,4,1,0,1,14,14008,2009-07-07,4,1
32193,14093,58563,57263,40102,1,1,1,1,4,6,0,1,14,14048,2010-01-03,1,1
32194,14093,58564,57264,10400,2,1,1,1,1,6,0,1,14,14048,2010-02-01,1,1
32195,14093,58565,57265,10400,1,1,1,1,1,6,0,1,14,14048,2007-11-04,3,1
32196,14093,58566,57266,40102,1,1,1,1,4,6,2,1,14,14008,2010-05-08,1,1
32197,14093,58567,57267,50100,1,1,1,1,1,3,1,1,14,14008,2010-05-23,1,1
32198,14093,58567,57268,50300,1,1,1,1,1,3,1,1,14,14008,2010-05-23,1,1
32199,14093,58568,57269,40103,1,1,1,1,4,1,0,1,14,14125,2010-01-25,1,1
32200,14093,58569,57270,40102,1,1,1,1,4,6,0,1,14,14008,2010-03-19,1,1
32201,14093,58570,57271,10100,1,1,1,1,4,4,1,1,14,14008,2008-05-25,1,1
32202,14093,58570,57272,10400,1,1,2,2,1,4,1,1,14,14008,2008-05-25,1,1
32203,14093,58570,57273,40600,2,1,2,2,1,4,1,1,14,14008,2008-05-25,1,1
32204,14093,58571,57274,10400,2,1,1,1,1,6,0,1,14,14048,2010-03-21,1,1
32205,14093,58572,57275,10400,2,1,2,2,1,6,0,1,14,14008,2010-06-16,1,1
32206,14093,58573,57276,30403,1,1,1,1,4,3,0,1,14,14008,2009-07-31,1,1
32207,14093,58574,57277,40700,2,1,1,2,1,6,0,1,14,14008,2009-04-27,1,1
32208,14093,58575,57278,10400,2,1,1,2,1,6,0,1,14,14008,2006-10-11,1,1
32209,14093,58576,57279,50100,1,1,1,1,1,3,0,1,14,14048,2010-06-21,1,1
32210,14093,58577,57280,30500,1,1,1,1,1,3,0,1,14,14048,2010-04-07,1,1
32211,14093,58578,57281,30500,1,1,1,2,1,3,0,1,14,14048,2009-11-24,1,1
32212,14093,58579,57282,40103,1,1,1,1,4,6,0,1,14,14008,2010-01-02,1,1
32213,14093,58580,57283,10100,2,1,2,2,1,4,1,1,14,14008,2009-05-29,2,1
32214,14093,58580,57284,40600,1,1,2,2,1,4,1,1,14,14008,2009-05-29,2,1
32215,14093,58580,57285,10400,2,1,2,2,1,4,1,1,14,14008,2009-05-29,2,1
32216,14093,58581,57286,40600,2,1,2,2,1,4,1,1,14,14008,2010-03-05,1,2
32217,14093,58581,57287,10400,1,1,2,2,1,4,0,1,14,14008,2010-03-05,1,2
32218,14093,58582,57288,40102,1,1,1,1,4,6,0,1,14,14008,2010-06-04,3,2
32219,14093,58583,57289,10100,1,1,1,1,4,1,0,1,14,14008,2010-06-12,1,1
32220,14093,58584,57290,40102,1,1,1,1,4,6,0,1,14,14008,2010-03-29,1,1
32221,14093,58585,57291,50100,1,1,1,1,3,3,1,1,14,14048,2010-08-23,1,1
32222,14093,58585,57292,10400,1,1,1,2,1,3,1,1,14,14048,2010-08-23,1,1
32223,14093,58586,57293,50300,1,1,1,1,1,3,0,1,14,14048,2009-12-21,1,1
32224,14093,58586,57294,50100,1,1,1,1,1,3,1,1,14,14048,2009-12-21,1,1
32225,14093,58587,57295,90300,2,1,1,2,1,0,0,1,14,14048,2010-08-30,1,1
32226,14093,58587,57296,40102,1,1,1,1,4,1,0,1,14,14008,2010-08-31,1,1
32227,14093,58588,57297,40113,1,1,1,2,1,6,0,1,14,14008,2010-10-10,1,1
32228,14093,58589,57298,10400,1,1,2,2,1,4,0,1,14,14008,2010-09-11,1,1
32229,14093,58590,57299,10400,2,1,1,2,1,2,0,1,14,14048,2007-03-15,1,1
32230,14093,58591,57300,90200,2,1,1,2,1,0,0,1,14,14048,2009-07-19,1,1
32231,14093,58592,57301,40600,2,1,2,2,1,4,0,1,14,14008,2010-11-09,1,1
32232,14093,58593,57302,40102,1,1,1,2,4,6,2,1,14,14008,2010-07-22,1,1
32233,14093,58594,57303,10400,1,1,1,1,2,6,0,1,14,14008,2010-08-21,2,2
32234,14093,58595,57304,10400,1,1,1,1,4,3,2,1,14,14008,2010-06-18,5,1
32235,14093,58596,57305,10400,2,1,1,1,1,3,0,1,14,14008,2010-05-21,1,1
32236,14093,58597,57306,40103,1,1,1,1,4,1,0,1,14,14001,2010-07-20,1,1
32237,14093,58598,57307,10400,1,1,1,2,4,6,0,1,14,14008,2010-09-15,1,1
32238,14093,58599,57308,50100,1,1,1,1,1,3,1,1,14,14048,2010-07-02,1,1
32239,14093,58599,57309,10400,2,1,1,1,1,3,1,1,14,14048,2010-07-02,1,1
32240,14093,58600,57310,50100,1,1,1,1,1,3,1,1,14,14008,2010-12-03,1,1
32241,14093,58600,57311,10400,1,1,1,1,1,3,1,1,14,14008,2010-12-03,1,1
32242,14093,58601,57312,40600,1,1,2,2,1,4,0,1,14,14008,2007-09-09,1,2
32243,14093,58602,57313,10400,1,1,1,1,1,6,0,1,14,14008,2010-12-09,1,1
32244,14093,58603,57314,40600,2,1,2,2,4,6,0,1,14,14008,2010-09-05,1,1
32245,14093,58604,57315,10400,2,1,2,2,1,6,0,1,14,14008,2010-05-20,1,1
32246,14093,58605,57316,50100,2,1,1,1,1,3,0,1,14,14008,2010-12-21,1,1
32247,14093,58606,57317,50100,1,1,1,2,4,4,0,1,14,14008,2011-01-07,1,1
32248,14093,58607,57318,90200,2,1,1,2,1,6,2,1,14,14008,2009-04-04,1,1
32249,14093,58608,57319,40102,1,1,1,1,4,6,0,1,14,14008,2011-01-31,1,1
32250,14093,58609,57320,40102,1,1,1,1,4,2,0,1,14,14008,2008-10-17,3,1
32251,14093,58610,57321,30401,1,1,1,2,3,6,0,1,14,14048,2011-01-31,3,2
32252,14093,58610,57322,20100,1,1,1,1,4,1,1,1,14,14048,2011-01-11,3,2
32253,14093,58611,57323,10400,1,1,1,1,1,3,0,1,14,14008,2009-05-12,2,1
32254,14093,58612,57324,40600,1,1,2,2,1,4,0,1,14,14048,2009-03-28,1,1
32255,14093,58613,57325,40102,2,1,1,1,4,6,2,1,14,14008,2008-12-21,1,1
32256,14093,58614,57326,10400,1,1,1,1,4,1,0,1,14,14125,2011-02-05,1,1
32257,14093,58615,57327,40102,1,1,1,2,4,6,1,1,14,14008,2011-02-11,1,1
32258,14093,58616,57328,10400,1,1,1,1,1,6,0,1,14,14048,2011-01-25,1,1
32259,14093,58617,57329,80202,2,1,1,2,3,6,0,1,14,14008,2010-07-22,1,1
32260,14093,58617,57330,10400,1,1,1,2,4,6,0,1,14,14008,2010-07-22,1,1
32261,14093,58618,57331,10400,2,1,1,1,1,3,0,1,14,14008,2011-01-06,1,1
32262,14093,58619,57332,40102,1,1,1,1,4,2,0,1,14,14008,2011-03-02,1,1
32263,14093,58620,57333,10100,2,1,2,2,1,4,0,1,14,14008,2010-01-09,1,1
32264,14093,58620,57334,40600,1,1,2,2,1,4,1,1,14,14008,2010-01-09,1,1
32265,14093,58621,57335,30500,1,1,1,1,4,3,0,1,14,14008,2010-09-05,1,1
32266,14093,58622,57336,10500,1,1,1,2,1,0,0,1,14,14048,2009-06-03,1,4
32268,14093,58624,57338,50100,1,1,2,2,3,3,0,1,14,14048,2011-03-26,1,1
32269,14093,58625,57339,50100,2,1,1,2,1,3,0,1,14,14008,2010-03-05,1,1
32270,14093,58626,57340,10400,1,1,2,1,1,4,0,1,14,14008,2011-03-27,1,1
32271,14093,58626,57341,40600,1,1,2,1,4,4,1,1,14,14008,2011-03-27,1,1
32272,14093,58627,57342,40102,2,1,1,1,4,4,0,1,14,14048,1999-01-20,1,1
32273,14093,58628,57343,10400,2,1,1,2,4,4,0,1,14,14008,2011-11-26,1,1
32274,14093,58629,57344,40117,1,2,1,1,4,4,1,1,14,14008,2010-07-20,5,1
32275,14093,58630,57345,10400,1,1,1,1,4,6,1,1,14,14008,2011-05-27,1,1
32276,14093,58630,57346,50300,1,1,1,1,4,6,1,1,14,14008,2011-05-27,1,1
32277,14093,58631,57347,10400,2,1,2,2,1,4,1,1,14,14008,2011-03-19,1,4
32278,14093,58631,57348,40600,2,1,2,2,1,4,1,1,14,14008,2011-03-19,1,1
32279,14093,58632,57349,10400,1,1,1,1,1,6,0,1,14,14008,2011-05-11,1,1
32280,14093,58633,57350,10400,2,1,1,1,1,6,0,1,14,14008,2004-01-27,1,1
32281,14093,58634,57351,10400,1,1,1,1,1,6,0,1,14,14008,2011-04-26,1,1
32282,14093,58635,57352,10100,2,1,2,2,1,4,2,1,14,14048,2011-07-25,1,1
32283,14093,58636,57353,20100,1,1,1,1,4,6,0,1,14,14125,2011-06-03,1,1
32284,14093,58637,57354,10400,1,1,1,2,1,6,0,1,14,14048,2011-05-19,1,1
32285,14093,58638,57355,40600,2,1,2,1,1,6,0,1,14,14008,2011-06-03,1,1
32286,14093,58639,57356,50100,1,1,1,1,4,6,0,1,14,14008,2011-05-18,1,1
32287,14093,58640,57357,40102,1,1,1,1,4,6,0,1,14,14048,2011-05-24,1,1
32288,14093,58641,57358,40102,1,1,1,1,4,1,0,1,14,14008,2008-11-07,1,1
32289,14093,58642,57359,10400,1,1,1,1,4,2,0,1,14,14048,2011-06-14,2,2
32290,14093,58643,57360,30403,1,1,1,1,4,3,0,1,14,14125,2011-08-13,1,1
32291,14093,58644,57361,50100,1,1,1,1,4,3,1,1,14,14008,2010-09-24,1,3
32292,14093,58644,57362,30700,1,1,1,1,4,3,1,1,14,14008,2010-09-24,1,3
